	TCGA-BH-A0B5	TCGA-BH-A0C3
MTA3	4.497937036	9.147554426
CUBN	16.43762901	19.88955129
HEPH	3.955533909	5.130851304
MTAP	0.424775443	0.424815972
DPH6-AS1	1.064555313	7.912590416
C2orf49	2.293869945	3.96631801
C2orf40	0.1831817	0.111851199
C2orf42	3.591254779	7.558176904
OR52B2	5.843851634	36.63351265
OR52B6	1.656782318	3.375612349
OR52B4	0	0.070536169
KHDC3L	0.015456966	0
FLJ12825	0	0
SLC28A2	0	0.037381398
SLC28A3	0.031619729	0.115842507
GPR182	0.01800534	0.036647018
SLC28A1	0.018464098	10.48878622
DIMT1	0.031603694	0.562378277
POLR3GL	0.085930858	0.17121657
ADPGK-AS1	7.431656081	11.28080748
LOC399715	28.77088598	12.31105132
PARP16	0.049651438	0.054571123
PARP14	0.166610662	0.579569145
PARP15	3.011274853	7.011613277
PARP12	5.06982579	7.570967324
PARP10	0.158437405	0.615004439
PARP11	2.089811255	4.846847714
MYRFL	4.715765698	6.064839101
EVL	1.681199296	3.320541374
EVC	0.048634175	0.102586692
ZNF451	3.81557254	14.65237834
ZNF454	3.688082149	8.478093806
POT1-AS1	1.846971796	3.167711439
BACH2	0.526767812	1.022118646
MIR548O2	0.022243907	0.105639215
AKAIN1	0.253149273	2.605391018
PAM16	0	0
WSB1	0.438273454	0
WSB2	1.458027086	3.225749566
KCNIP4	7.035007329	19.22841851
KCNIP3	21.75076333	10.79550649
KCNIP2	0.173118014	0.767519565
KCNIP1	0.255387566	0.652773261
MOGAT2	141.5499916	4.563276885
MOGAT3	0.054826243	0.413897939
MOGAT1	0.006627232	0
RPS6KA1	0.199510251	1.149258983
RPS6KA2	0	0.008578508
RPS6KA3	0.535212181	0.07262264
RPS6KA4	0.746725901	8.200680836
RPS6KA5	6.591001625	7.96817405
RPS6KA6	6.147971755	9.127080611
FTCD	6.68734835	4.62808615
MINPP1	0.180947849	1.579761135
METTL2B	0.032986495	1.369631218
GANAB	0.018822859	0.189639187
TELO2	4.752709408	4.788326583
BUD23	3.871492352	3.512787987
LOC400553	48.22647048	92.47102746
MT2A	0.007160212	0
RGPD2	3.550573285	6.78674762
RGPD3	4.854234348	7.113617977
RGPD1	0.086176003	0.02630964
RGPD6	64.21758762	74.16040639
LINC00678	0.008914674	0.070763185
RGPD5	0.024102027	0.019622343
LINC00676	0.004535183	0.005538388
RGPD8	0	0.002859288
LINC00675	0	0
LINC00672	0.002198324	0
LINC00670	0.065741018	0
LINC00671	0.461580996	0.384079481
LOR	0.028362781	0.173183845
SLED1	0.111996009	0.595352113
METTL23	0.009138194	0.016739412
METTL22	0.280408043	0.07902362
SPP1	0	0.061876851
METTL26	0.643141491	0.278693008
METTL25	6.455293978	9.622917191
METTL24	1.638475802	1.93406391
MYL6B	2.168263969	4.90229417
LOC105369736	7.824366642	16.76051166
SPNS1	1.459622473	2.010492132
RAB2A	0.166872494	0.997476466
RAB2B	3.862884932	8.342979818
SPNS2	0	0
MIR3714	0.23831119	0.84297419
FRRS1	40.51678009	19.83815732
MIR3713	6.858062939	9.929949075
ACTL7B	4.695789288	5.197632917
ACTL7A	4.011722346	2.344189955
ETNK2	0.467257515	2.110299769
ETNK1	0	0
HEXDC	0	0.007997954
ERMARD	0	0
LOC105374461	0.480797347	3.32294049
LINC00092	2.710582996	8.662211474
CA14	1.827055758	7.26632095
CA13	3.423265179	7.058524282
CA12	0	0
LINC00094	0.12837459	0.412557062
CA10	0.044713497	0.377266374
RAB20	0.174746476	2.268248879
RAB21	1.576597805	25.24548873
RAB23	3.228417022	5.015493513
RAB24	0	0
RAB25	9.617287311	6.154362104
RAB26	5.07953904	4.387773329
RAB28	1.929390779	1.676365239
GLRA2	1.244940683	2.764232211
GLRA1	0	46.0839594
DZIP1L	0.100196921	0.833584147
MIR371A	8.593543929	8.472684948
ABHD11-AS1	0	0.015373389
STARD13-AS	0.006401241	0
PPP2R3B	1.269303339	1.402991675
PPP2R3C	0	0
PPP2R3A	1.256501716	1.091161676
NQO2	0.245088425	0.038006755
LOC102723385	0.321463734	1.838339626
NQO1	7.80846047	4.29501912
SFMBT1	2.654093327	5.635060957
SFMBT2	7.902197779	2.775544565
ZPBP2	0.156701651	0.164026998
LOC100996351	70.49105915	13.15058981
LEFTY2	1.688175139	4.451732016
LEFTY1	0.483714656	3.693400832
ARRDC4	0	0.049744135
ARRDC5	0	0.008204886
ARRDC1	0.273572782	0.119317298
ARRDC2	0.032957422	0.010061942
ARRDC3	5.326184877	8.943499536
FAM120AOS	0.047559894	0.092928604
SH3BP4	2.214152671	10.80079788
KIAA0930	6.71676988	7.689636584
SH3BP5	10.84391031	48.58204406
RABGAP1L	16.25967983	15.77148045
ELK3	4.808159183	16.36883137
ELK1	4.749298072	8.270601721
GPHB5	6.143837196	3.518120772
ELK4	1.782201208	4.068319454
STRADA	14.86326909	17.41015301
STRADB	5.671933055	10.17430793
MIR2392	0	0
SH3BP2	4.456555567	5.727570947
SNORD115-31	0.753863617	2.096185421
OR4C15	19.75211396	6.121313505
OR4C16	0	0
OR4C11	2.602347469	9.144411171
CEP97	0	0
OR4C13	0	0
OR4C12	0	0
MIR3926-1	0	0
TTTY4C	0.662380339	1.502246839
TTTY4B	0	0
LCN15	0	0
LCN10	0	0
LCN12	0	0
TRAF3IP3	0	0
TRAF3IP2	0	0.026362496
TRAF3IP1	0.029238792	0.040169877
TNS4	0.049743026	0.708708347
LOC338963	0.142738595	1.180909723
NAXE	3.763791162	9.944746855
NAXD	4.967440875	5.427492414
CD164L2	0	34.44275917
TMEM213	0	0.054035163
TMEM212	22.10142967	27.44316774
SHISA6	12.45026814	22.30191027
TMEM210	0	3.831529219
TMEM217	0	1.245282878
TMEM216	0.005730276	0.013995684
TMEM215	0.049201962	0.761085269
TMEM214	0	0.18375632
COX10	0.045540727	0.222458244
COX11	2.669268874	9.16747167
TMEM219	0	0.005313357
TMEM218	23.05360766	24.99103309
ARPP21	5.953251258	5.626560389
SHISA9	4.356234124	6.891763184
COX16	25.11637219	41.90200713
COX17	4.056017191	3.999065295
TTC36	0.03396489	0
LOC101928812	0.003068562	0.101178248
LOC101929140	7.075257972	9.528885612
LOC100507388	7.854871225	6.13213269
LOC100507389	2.300805323	1.395448709
LOC101929147	0.022580611	0.317118862
LOC101929148	0.148332535	0.355321757
TPM4	0.032644223	0.153766105
TPM3	0.015126817	0
LOC100507387	0.952751283	1.292395802
TPM1	0	0
FBXW8	37.89869492	60.32273146
FBXW9	17.62547335	20.20881435
FOXB1	0.008680818	0.007067372
FBXW2	8.398967634	36.85707119
FBXW4	2.438522464	6.316610182
FBXW5	1.614075714	5.454324419
FBXW7	0	0.005263384
KIAA1683	8.925345688	9.3319609
TGFBR2	13.65082619	16.67800986
TGFBR1	27.87934662	19.12659705
ETFB	3.733472485	4.638869092
SH3RF2	0.28594542	1.876939037
SH3RF3	121.4917493	53.33583309
SH3RF1	7.416958522	11.73210051
MIR8052	14.46089842	3.522031124
MIR8053	0.618312819	5.761811182
MIR8054	2.923883607	1.383672167
MIR8055	2.994781579	9.892484557
YKT6	0	0
MIR8057	0	0.25369509
TJP2	0	0
TJP3	0.160624962	0.196155997
TJP1	24.45741441	15.96287555
LOC100507657	0	0
TUB	27.93465071	11.91474509
LOC100133077	0.007389434	5.996456736
NKILA	12.81580442	10.44338708
TOR1A	0.027756451	0.003766257
TOR1B	0.111689041	1.15935928
CCT6A	0	0
NAGLU	0.581724505	0.519987049
CCT6B	9.337616098	8.932546171
RPL7A	7.097184409	8.817451285
ASCL4	30.28256102	43.09272206
LRRC10B	0.05988359	0.335733806
CANT1	0.726184933	1.914127695
CFL1P1	263.9740853	904.280984
PERP	0.00689408	0.025257254
INIP	0.449373484	0.471605338
GAS6-AS2	5.853746198	18.60535861
PNKP	12.91484598	145.8037129
TDRKH	3.977056618	8.384327317
PER3	0.391111907	1.296418299
PER2	2.833544044	5.398505447
PNKD	1.924628984	3.262114295
C21orf33	8.687749808	8.088704101
KAT8	5.136144894	10.97304121
ZNF516	5.683440362	6.103804022
KAT5	0.040104559	0.722394319
KAT7	4.659087489	11.10720887
LOC101927450	1.196467327	4.827987056
PNRC1	6.308231177	11.75175204
PNRC2	3.252980168	7.818792403
GBA	0	0
GNAO1	35.20741326	39.13535047
MROH2B	21.7606103	37.56448548
GAPDH	5.932424056	12.62216523
C1QTNF3-AMACR	0.225460942	0.265639157
SNORA68	0.005120993	0.003126891
PRLR	209.2434057	565.1779377
TMEM79	0	0.044455915
PRLH	0	0
TMEM70	0.084393051	8.541016405
MILR1	1.132858997	4.994079242
TMEM72	0.059017505	0.072072469
TMEM74	7.952282222	4.396275572
TMEM75	0.780746991	1.414461884
MIR4511	0.02961157	0.006026966
RPUSD4	0.146220638	0.145497705
RPUSD1	0	0.043942567
RPUSD2	0	0
RPUSD3	6.487155565	9.390073577
ZFAT	2.397018658	5.44221319
ZNF611	1.977395529	3.710367346
ZNF610	0.240279461	0.290373898
ZNF613	1.664850656	1.38534622
ZNF615	1.035365852	1.881950493
ZNF614	0.478930547	1.942420102
ZNF616	1.03763973	2.583267048
ZNF619	1.628680705	4.603338319
ZNF618	1.388398731	3.613616621
SLC3A1	1.981424338	4.388183312
MS4A18	15.93869272	21.14738182
MS4A10	1.851549177	5.63447901
MS4A12	0.007145981	0.084358175
EDDM3B	0	0.039833493
MS4A14	0	0
MS4A15	0	0
OR1L8	0	0
OR1L4	0.303367064	0.484465161
OR1L6	0	0.017336794
OR1L1	0.100520137	0.245511377
OR1L3	0	0
MSRB2	0	0
VTRNA2-1	0	0.035137824
FGB	0	0.019515007
GMFG	16.62084794	7.853791699
GMFB	0	0
XIRP1	0.005753553	0
ARHGAP20	13.12327497	9.385866989
KCNIP4-IT1	8.680240677	6.46339674
LOC101928489	0.0048185	0
LOC105369302	0	0
SNORD50B	0.071072271	0.30860021
FSCN3	0.997159762	0.057081395
FSCN2	0	0
FSCN1	0.014543206	0.112481488
LOC101928739	0.023150997	0.810467225
G2E3	6.558040484	18.61484284
LOC101928731	0.044389234	0
LOC101928733	0	0.036711665
LOC101928737	0.159883235	0.048812549
CAMK1D	0	0.00609844
VARS	0.011490134	0.098222656
SMCR8	2.453921178	2.052115895
SMCR2	8.099053422	12.93194136
SMCR5	2.54627136	10.20188884
HIST4H4	0.05525043	0.101208147
PLAG1	0.005478418	0.040141628
LINC01898	0.12087371	0.516640504
RDH14	0.425667427	0.366793935
RDH16	0	0
RDH10	9.081332503	10.81441261
RDH11	0.116944617	0.230698479
RDH12	12.36259783	4.219510511
RDH13	6.418041349	12.84107258
LOC101929460	0.026452668	0.137292546
LOC101929464	0.951806629	2.546102103
MGARP	0	0.020371661
WDR5B	0	0.038830881
NALCN	0.151268168	1.676774864
LINC01873	2.249138072	5.595613468
LINC01872	0.020887885	1.128746167
GAPLINC	0	0
LINC01877	0	0
ZSCAN29	0.222368524	0.561218918
LINC01875	0.025201167	0.007693947
ZSCAN25	2.433150986	5.042161224
ZSCAN26	0	0.2306319
LINC01878	1.858078038	3.610166238
ZSCAN20	4.68534196	10.28230609
ZSCAN21	0	0
ZSCAN22	0.381590197	0.989353496
ZSCAN23	2.730249056	3.743188063
TDRD9	0.828004501	1.746928274
TDRD3	0.080679428	0.666500197
TDRD1	0.085295372	0.406236206
TDRD7	3.35895695	4.40913428
TDRD6	0.115609633	0.333047207
TDRD5	3.664331301	4.325148923
SSBP3-AS1	0.065486518	0.547179985
WDR55	0.065895485	3.03110792
WDR54	0.178132103	0.572844286
MBTPS2	3.420631512	4.420244411
MBTPS1	0.659180131	3.57257683
EIF4G3	3.063066018	3.704397326
EIF4G2	13.22328758	23.81086263
EIF4G1	10.93473011	8.48474087
WDR59	114.6017252	96.68113215
TPRG1-AS2	48.94960598	35.16689562
KCND1	2.434162017	7.318438267
CD151	0.065054786	0.317780906
HCST	0.372947539	1.114039054
FAM200A	117.6736511	64.85555842
FAM200B	1.804607032	4.904219921
MIR7705	2.116028433	4.2438137
MIR7704	5.249605218	5.569494649
MIR7706	162.7145396	446.3528063
MIR7703	0.071000299	0.096339907
MIR7702	5.103652226	12.89773076
DIRC2	8.925582039	19.59019034
MIR6078	0	0
MIR6074	4.358761125	4.418146548
MIR6075	0	0
MIR6076	0	0
MIR6077	0	0
MIR6070	0	0
MIR6071	0	0.464076383
MIR6072	0	0
MIR6073	1.198509329	1.219687931
MFSD6	0	0
TLK1	1.006916297	0.249031007
NUCB1-AS1	4.048223104	12.95712651
TLK2	5.061009889	9.391169106
USP54	0	0.043942567
USP53	3.675447271	4.321823099
USP50	1.082671093	8.431795895
USP51	4.847594135	6.587049701
PRODH	0.032680905	0.039910082
ASCC3	1.01466719	2.318486438
ASCC2	0.204167211	0.316540705
ASCC1	2.244586988	4.650139514
FAM86JP	14.42128037	10.76775456
SHKBP1	3.520004306	3.692339918
CACNB3	0.204112943	1.759953033
CACNB2	4.386008226	8.450057481
CACNB1	0.749298717	3.726689716
CACNB4	0.154924336	0.544297634
IL12A-AS1	0.208649425	1.60660444
ZNF518B	0.071097264	0.735206017
ZNF518A	0.004223535	0.041262416
TGFBRAP1	2.93895809	2.516013199
PDZRN4	2.048613504	6.315589126
ANKZF1	5.225540592	9.809825113
B3GALNT2	1.158524173	0.103724006
B3GALNT1	2.795803589	11.54563492
TACC1	1.500133476	1.79526427
TACC2	1.508522978	5.849603488
TACC3	30.92646438	11.68427955
JDP2	3.316310629	4.379220388
KIF20B	1.150407392	1.078437306
KIF20A	6.402173491	2.13006222
MKI67	0.750489713	2.163499578
LOC105370954	0.074793281	0.918186498
RPL3L	0.080293668	0.821582247
GNAT1	0	0
GNAT3	0.10733568	0.103483312
GNAT2	0.005657451	0
SNORA16A	0	0
SNORA16B	0	0
ZNF556	0	0
ZNF557	0.115412009	0.845650299
ZNF554	0.009480147	0.121560622
ZNF555	0.960520188	2.421864888
ZNF552	0.95113291	2.846962505
ZNF550	0.673697543	1.767742166
ZNF551	1.136358461	13.60353981
ADRM1	1.142435962	3.654316432
ZNF558	0.688207523	3.55167738
ZNF559	29.83012505	16.9485375
LOC100505817	1.726737964	4.266225159
LINC01468	2.750490226	5.189217742
WASHC2A	0	0
WASHC2C	0	0.032331575
CACNG1	7.526053155	9.065456439
LINC01460	5.440374775	9.183210539
LEMD1-AS1	0	0.180351959
LINC01465	0	0.01995853
LINC01467	0.005602525	0.013683662
PCDH8	0.20881245	0.245194996
PCDH9	0	0.016029597
CACNG3	0	0.099753894
RPL26L1	1.803070217	0.114369393
RPL38	0	0
RPL39	5.407707042	7.601044888
RPL36	48.13349937	121.0401866
RPL37	35.80413671	98.5749393
RPL34	63.80374136	254.1110289
RPL35	39.60990276	151.8833263
RPL32	83.56043778	287.8239206
LOC105376072	127.3144838	354.0533963
RPL30	136.8037185	486.2097081
PCDH7	0	0
DEFB121	94.303964	269.4604723
ATF4	1.322870939	1.786366355
ATF7	0	0
ATF6	162.4685707	130.0565758
ZNF286A	9.610002247	11.14684722
ATF3	6.698284838	11.64778786
ATF2	0.364485958	1.321250337
BUB1B	13.86443898	4.243427148
CTTNBP2	9.384676075	12.310895
LINC01798	0.038290177	0.769417078
LINC01799	1.767354055	1.657943389
LINC01796	0.038781882	0.14208188
LINC01797	0	0
LINC01792	0	0
LINC01793	0	0
LINC01790	0	0.009281528
KIAA0319	0	0.00934535
SDF4	0	0
SDF2	0.034758776	0.050406512
PTGER4	18.99188068	15.79062025
PTGER1	6.644676722	9.176650862
PTGER2	3.249076793	5.644251394
PTGER3	0.021929094	0.066949795
B3GALT4	2.318507331	1.423380254
LOC105375679	33.37897524	3.697803699
B3GALT6	3.802570983	2.657014574
CTNNAL1	0	0
B3GALT1	4.36504262	7.65333314
B3GALT2	25.40870401	10.02707357
MDFIC	0.103993153	1.714458865
STK3	0.08090121	0.220840258
STK4	33.78325794	8.056073537
LOC648987	2.455001303	2.440318338
OR13C4	3.341034601	6.778481195
OR13C5	1.180858868	1.524084186
OR13C7	0	0
OR13C2	0	0
OR13C3	0	0.039681192
OR13C8	0	0
OR13C9	0	0
SNRNP25	0	0
SNRNP27	0	0
NKG7	6.695593785	4.023056935
DRP2	17.72424082	10.37083223
ANKS3	2.449573613	5.7590142
TNFRSF8	0.019030929	0.002324066
LINC02166	0.80794274	2.125679815
RNF103-CHMP3	0.525189481	0.269780091
TNFRSF4	0.237707121	0.63335806
LOC101927616	0.020732696	0
GUCY2C	0.651833081	1.238256103
GUCY2D	0	0
GUCY2F	0.738559496	0.309754598
SENP8	0.019282947	0.28729085
SENP7	0	0
SENP6	0.482324006	0.953826655
SENP5	2.097391326	6.178760566
SENP3	6.82522397	11.18890031
SENP2	4.936631817	6.931988429
SENP1	3.992852781	5.975805818
SAMM50	6.124451215	8.397523331
SNPH	1.815528087	4.569271777
LOC105379391	12.38943886	9.911258046
NOTUM	0.978331081	1.300562825
INS	0	0.072761498
BHLHE40	0	0.126049233
GFPT1	0	0
GFPT2	10.69974904	53.77383799
ECHDC3	20.32193824	12.77560513
INA	5.254385251	2.487857181
ECHDC1	56.56799478	13.79358199
MIR191	0.004822229	0.00588893
MIR197	45.46588833	11.65822319
MIR198	0	0
SLC2A14	2.779673657	3.138979594
SLC2A13	135.0106271	46.44390511
SLC2A12	0.00279473	0.054607015
SLC2A11	0.887257879	0.802680435
SLC2A10	0.087178946	2.393296335
BSX	0.867537405	2.099619372
B4GALNT2	2.835673073	8.128390671
BSN	0	0
LCOR	0	0.065823132
BSG	0.047053956	0.402237669
P4HTM	0.765295	3.216263089
GSG2	98.42963089	64.04865361
GSG1	1.394731705	5.694941793
PLSCR4	0.050134284	0.476188495
ABCG4	0.025924495	0.018995473
LOC107986453	20.27286894	18.35193187
ABCG5	0.027330064	0.021239024
OXTR	0.619918618	1.715974744
SARS	0.071201764	0.040918563
MIR3652	0.058677572	57.93285298
NCKAP1L	25.24336842	40.19704782
GEN1	100.5229247	168.2001691
EPS8	1.096936908	2.244612557
PARM1	0.357009247	0.897703517
HERPUD2	22.32552249	14.96084954
HERPUD1	20.49250963	7.616144302
LOC101928132	8.692700288	12.96611687
LOC101928137	23.45102628	31.62453241
LOC101928134	0	0.027817444
MIR3659	0.012404953	0
FCGRT	0.277729435	0.237415191
TRA2A	0	0
TRA2B	32.00878654	36.08908401
FLJ46284	13.93215964	21.25129302
BRMS1L	8.413191284	10.60565758
MIR133A2	0.028956674	0.115515977
BAAT	2.274922635	2.368016137
SLC25A21	0	0
TPSD1	0.013792229	0.022457518
SFTPD	0.192353349	0.276579175
SFTPB	0.477995561	1.179880883
SFTPC	1.132278306	0.734582678
DNTTIP1	0.007581811	0.01851789
DNTTIP2	0	0
PRAMEF20	5.560370419	10.21584183
PRAMEF27	7.095098717	9.023906332
PRAMEF26	0	0
PRAMEF25	0	0
LOC101929268	0	0
LOC101929269	0	0
TSC22D1	0.032842794	0.192517353
TSC22D3	0	0
TSC22D2	21.42743723	35.80274168
TSC22D4	85.14420503	31.00392466
KIAA1161	2.307202312	2.045139629
CNFN	6.869732881	16.81967714
CD2BP2	4.751139749	5.20733161
KCNJ2-AS1	1.188571441	4.575346765
GADL1	11.81864249	13.2125855
KATNA1	0.15950677	1.137576262
ADAMTSL2	0.006376789	0
ADAMTSL3	7.810562746	11.22007204
ADAMTSL1	0.353120773	0.296981102
ADAMTSL4	1.947178321	1.390849387
ADAMTSL5	0.700252642	0.664476206
C6orf141	5.489068379	2.481928407
BST2	0.180520302	1.102261424
KIAA0895L	0.842625436	2.549894523
LOC256880	68.65776901	31.79690466
SARDH	1.271222238	3.479019482
EEF1E1	0.027270632	0.01110101
LOC101927557	0.146068324	0.806423356
LOC101927550	1.878252399	3.729570669
CYP1B1	0	0
NRP2	0.605541552	1.533421679
HAS1	4.137388125	13.06968426
HAS2	5.052265363	3.117787775
HAS3	0.354579065	0
MORC2-AS1	4.142437256	0.4677314
CA9	0.244505874	5.335079663
ARSG	0.080938292	0.112962563
C12orf66	0.018659427	0.284837301
KNSTRN	1.199237132	2.426414247
C12orf65	0.91940989	2.198000047
IRS4	1.978491591	1.999567209
LOC283140	0	0
IRS1	0	0.019375898
IRS2	1.75739969	0.640810136
CA3	10.30046097	15.32799579
CA2	22.60894036	7.516862679
NHEG1	46.5395181	8.17095873
CA7	7.947514217	47.42239158
CA6	0	0.042064403
VAV3-AS1	0	0.375468733
CA4	0.005852976	0.800540478
RGL1	0	0.092215501
RGL3	19.89357379	1.350110007
RGL2	9.330750952	12.19458018
RGL4	0.825865882	2.759327041
OR10Q1	8.313553261	26.05388792
NFKBIL1	0.109047827	0.492324511
AMD1	0.015024707	0
ELOA2	7.094043415	8.524240574
PMF1	4.923148402	11.86890451
RAPSN	0.0051084	0.006238404
ZNF790	4.742197032	6.697248347
ZNF791	0.024370106	0.168645067
ZNF792	1.318951581	2.119615556
ZNF793	5.193540426	8.370562915
ZNF799	0.875811966	2.525566374
MIR5589	0.188156083	1.472158355
MIR5588	0.628772847	1.419036332
MIR5585	0	0
MIR5584	0	0
MIR5587	0	0
MIR5586	0	0
MIR5581	0.293973986	1.436009941
MIR5580	0	0
MIR5582	0.519354043	2.854069758
PPP3CB-AS1	0.268631401	0
PPP1R7	0	0
PPP1R2	0.693141759	1.395166859
CYP4F12	13.46666764	12.05236193
CYP4F11	7.291828023	9.008749255
PPP1R8	1.362685621	0.50136901
TRPV5	0.038690393	0.647309919
TRPV4	13.9335744	17.18449002
TRPV6	0	0.072267999
TRPV1	0.140926077	3.361004379
TRPV3	0.006532755	2.540142029
TRPV2	0.06238487	0.041901591
IARS	0.183207714	0.128403956
POSTN	3.696399594	1.869234348
FGFR4	13.2564751	19.05541147
GSTA3	28.58918538	161.542577
FGFR2	0.029038226	0.543744911
FGFR3	0	0.111378332
FGFR1	1.205073433	16.04572302
CXCL1	0.609171995	0.991898468
CXCL3	26.37711574	23.20327096
CXCL2	0.36066253	3.273958621
CXCL5	0.386180338	1.774950999
CXCL6	21.67783774	14.96801029
CXCL9	0.012277873	3.433580113
CXCL8	0.007137252	0.522962851
LOC101928674	1.376098668	2.256867813
FGF7P6	1.384030562	0.29285383
LOC101928673	0.026230002	0.384386499
AVPR2	0	0.102262045
AP2S1	0.436967468	0.583654347
LOC285095	2.758559124	1.27074972
DCTD	22.68516514	24.02957011
SLCO4C1	3.744897102	0.423452486
ALDH16A1	17.56753259	24.75283812
THRSP	0.06426203	0.153387076
GCKR	3.902705696	3.639046515
LOC100287808	377.2527602	23.03028465
NAA16	0.084192804	0.060480393
UBE2H	0.044558497	0.33555952
UBE2K	1.622594103	3.761969114
LINC00200	31.21974301	23.52196415
UBE2M	13.4952836	15.44299328
UBE2O	0.011152914	0
NAA11	17.97174885	17.96718227
UBE2A	3.401640585	7.552642365
UBE2C	10.54779976	9.858051336
LINC00208	13.35988072	8.730986712
UBE2F	0.109040118	1.21323857
UBE2Z	0	0
NRROS	5.782991333	3.843139394
UBE2S	10.85199886	20.08878812
UBE2U	2.409374424	2.288486633
UBE2T	0.620318853	1.228437485
UBE2W	0	0.020704169
PTGFR	0.87778148	2.429755788
TMCC1-AS1	4.039991678	3.80333315
LIPT2	1.764966432	1.336016249
LIPT1	0.235916827	0.662636428
FLJ34503	0.918823496	2.260173187
HDHD2	2.597909647	4.808963524
PDE3A	0.089821763	0.202506058
PDE3B	6.306441946	7.017872775
LFNG	3.259722742	0.892675625
NDUFA6	26.19838813	0.830517153
NDUFA7	7.735609804	12.44724006
NDUFA4	39.18262173	20.90834531
NDUFA5	0	0.065610799
NDUFA2	46.11530904	34.0091252
NDUFA3	6.385033814	6.843277605
NDUFA1	24.7530838	23.24685851
NDUFA8	12.25675541	12.06973608
NDUFA9	88.66309158	72.68066242
RPLP0P2	46.88954745	32.4633527
BIRC8	3.057346433	3.241076234
BIRC7	0.027900831	0.253110987
BIRC6	0	0
BIRC5	0.00997479	0.060906312
BIRC3	3.62460653	10.06377773
AIP	0.020420211	0.723180629
EIF6	1.168857462	5.360397045
LINC00974	16.91067431	21.96241484
LINC00977	32.90299802	53.26899491
LINC00971	0.036386318	0.00888703
LINC00970	0	0.016360388
LINC00972	0.00388012	0
ANKRD16	0	0.050559252
ANKRD17	0	0
ANKRD12	1.263155958	3.110024799
ANKRD10	6.974466298	15.21886102
ANKRD11	5.043482206	7.427911444
MIR1269B	8.287128609	23.76410775
MIR1269A	4.357315763	6.486445635
NT5C2	0	0
MEA1	0	0
MNS1	3.387485736	10.33650038
ELOA-AS1	34.65221739	34.12303788
KRTAP4-11	1.113790419	2.006055421
KRTAP4-12	0.439542397	0.960538201
CA5BP1	0	0
CRIM1	0	0
TRAT1	1.164180917	2.282623938
PARD3-AS1	33.10608562	56.56043325
IL21R-AS1	0.018489661	0.436540206
HIBADH	0.154774384	2.898172381
SYCE1	0.011916345	0.043656899
SYCE3	61.94017973	35.94923853
SYCE2	0.141642012	0.037399768
SUSD2	0.360814387	0.801142388
SUSD3	0.352647807	1.161464145
SUSD1	0.832304452	4.1593692
SLC26A10	0.530456623	20.02142364
SLC26A11	2.260922093	3.229563357
