,drug_name1,drug_name2,id_1,id_2,similarity
2290,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2291,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2292,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2293,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2294,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2295,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2296,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2297,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2298,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2299,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2300,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2301,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2302,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2303,RITUXIMAB,METHYLPREDNISOLONE,0,DB00959,0
2304,RITUXIMAB,PREDNISONE,0,DB00635,0
2305,ESCITALOPRAM,BUPROPION,DB01175,DB01156,0.46
2306,PACLITAXEL,CLOPIDOGREL,DB01229,DB00758,0.463302752
2307,PACLITAXEL,CLOPIDOGREL,DB01229,DB00758,0.463302752
2308,METHYCLOTHIAZIDE,RESERPINE,DB00232,DB00206,0.304347826
2309,ERLOTINIB,BEVACIZUMAB,DB00530,0,
2310,ERLOTINIB,BEVACIZUMAB,DB00530,0,
2311,NELFINAVIR,LAMIVUDINE,DB00220,DB00709,0.25
2312,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
2313,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
2314,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
2315,DOCETAXEL,DASATINIB,DB01248,DB01254,0.343859649
2316,DASATINIB,DOCETAXEL,DB01254,DB01248,0.343859649
2317,QUINETHAZONE,RESERPINE,DB01325,DB00206,0.386281588
2318,TRICHLORMETHIAZIDE,RESERPINE,DB01021,DB00206,0.300724638
2319,TRICHLORMETHIAZIDE,RESERPINE,DB01021,DB00206,0.300724638
2320,ASPIRIN,TICAGRELOR,0,DB08816,0
2321,DULOXETINE,GABAPENTIN,DB00476,DB00996,0.232704403
2322,PEGFILGRASTIM,DOCETAXEL,0,DB01248,0
2323,EVEROLIMUS,BASILIXIMAB,DB01590,0,
2324,EVEROLIMUS,BASILIXIMAB,DB01590,0,
2325,EVEROLIMUS,BASILIXIMAB,DB01590,0,
2326,BASILIXIMAB,PREDNISOLONE,0,DB00860,0
2327,CYCLOPHOSPHAMIDE,METHYLPREDNISOLONE,DB00531,DB00959,0.12295082
2328,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
2329,PREDNISONE,CYCLOPHOSPHAMIDE,DB00635,DB00531,0.127118644
2330,CYCLOPHOSPHAMIDE,METHYLPREDNISOLONE,DB00531,DB00959,0.12295082
2331,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
2332,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
2333,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2334,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2335,ISONIAZID,RIFAMPIN,DB00951,0,
2336,RIFAMPIN,ISONIAZID,0,DB00951,0
2337,ISONIAZID,RIFAMPIN,DB00951,0,
2338,NEVIRAPINE,RIFAMPIN,DB00238,0,
2339,CYCLOPHOSPHAMIDE,PREDNISOLONE,DB00531,DB00860,0.12295082
2340,CYCLOPHOSPHAMIDE,PREDNISOLONE,DB00531,DB00860,0.12295082
2341,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2342,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2343,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2344,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2345,LAPATINIB,OXALIPLATIN,DB01259,DB00526,0.132075472
2346,OXALIPLATIN,LAPATINIB,DB00526,DB01259,0.132075472
2347,LAPATINIB,OXALIPLATIN,DB01259,DB00526,0.132075472
2348,PSEUDOEPHEDRINE,NAPROXEN,DB00852,DB00788,0.510638298
2349,NAPROXEN,PSEUDOEPHEDRINE,DB00788,DB00852,0.510638298
2350,NAPROXEN,PSEUDOEPHEDRINE,DB00788,DB00852,0.510638298
2351,NAPROXEN,PSEUDOEPHEDRINE,DB00788,DB00852,0.510638298
2352,ISONIAZID,RIFAMPIN,DB00951,0,
2353,RIFAMPIN,ISONIAZID,0,DB00951,0
2354,ISONIAZID,RIFAMPIN,DB00951,0,
2355,PSEUDOEPHEDRINE,IBUPROFEN,DB00852,DB01050,0.578947368
2356,IBUPROFEN,PSEUDOEPHEDRINE,DB01050,DB00852,0.578947368
2357,IBUPROFEN,PSEUDOEPHEDRINE,DB01050,DB00852,0.578947368
2358,IBUPROFEN,PSEUDOEPHEDRINE,DB01050,DB00852,0.578947368
2359,ISONIAZID,RIFAMPIN,DB00951,0,
2360,RIFAMPIN,ISONIAZID,0,DB00951,0
2361,ISONIAZID,RIFAMPIN,DB00951,0,
2362,ISONIAZID,RIFAMPIN,DB00951,0,
2363,RIFAMPIN,ISONIAZID,0,DB00951,0
2364,ISONIAZID,RIFAMPIN,DB00951,0,
2365,DOXORUBICIN,RITUXIMAB,DB00997,0,
2366,VINCRISTINE,RITUXIMAB,DB00541,0,
2367,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
2368,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
2369,VINCRISTINE,RITUXIMAB,DB00541,0,
2370,CYCLOPHOSPHAMIDE,RITUXIMAB,DB00531,0,
2371,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2372,RITUXIMAB,PREDNISONE,0,DB00635,0
2373,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2374,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2375,RITUXIMAB,DOXORUBICIN,0,DB00997,0
2376,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2377,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2378,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2379,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2380,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2381,DOXORUBICIN,PREDNISONE,DB00997,DB00635,0.402116402
2382,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2383,CYCLOPHOSPHAMIDE,VINCRISTINE,DB00531,DB00541,0.115830116
2384,CYCLOPHOSPHAMIDE,VINCRISTINE,DB00531,DB00541,0.115830116
2385,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2386,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
2387,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2388,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2389,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2390,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
2391,VINCRISTINE,CYCLOPHOSPHAMIDE,DB00541,DB00531,0.115830116
2392,VINCRISTINE,DOXORUBICIN,DB00541,DB00997,0.525362319
2393,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2394,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2395,DOXORUBICIN,CYCLOPHOSPHAMIDE,DB00997,DB00531,0.132653061
2396,PREDNISONE,CYCLOPHOSPHAMIDE,DB00635,DB00531,0.127118644
2397,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2398,PREDNISONE,DOXORUBICIN,DB00635,DB00997,0.402116402
2399,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2400,CYCLOPHOSPHAMIDE,PREDNISONE,DB00531,DB00635,0.127118644
2401,DOXORUBICIN,PREDNISONE,DB00997,DB00635,0.402116402
2402,CYCLOPHOSPHAMIDE,DOXORUBICIN,DB00531,DB00997,0.132653061
2403,RITUXIMAB,PREDNISONE,0,DB00635,0
2404,MYCOPHENOLATE MOFETIL,RITUXIMAB,0,0,
2405,MORPHINE,GABAPENTIN,DB00295,DB00996,0.24852071
2406,GABAPENTIN,MORPHINE,DB00996,DB00295,0.24852071
2407,CYTARABINE,CLOFARABINE,DB00987,DB00631,0.44966443
2408,FLUOROURACIL,CETUXIMAB,DB00544,0,
2409,FLUOROURACIL,CETUXIMAB,DB00544,0,
2410,CETUXIMAB,FLUOROURACIL,0,DB00544,0
2411,FLUOROURACIL,CETUXIMAB,DB00544,0,
2412,FLUOROURACIL,CETUXIMAB,DB00544,0,
2413,CETUXIMAB,FLUOROURACIL,0,DB00544,0
2414,FLUOROURACIL,CETUXIMAB,DB00544,0,
2415,FLUOROURACIL,CETUXIMAB,DB00544,0,
2416,FLUOROURACIL,CETUXIMAB,DB00544,0,
2417,FLUOROURACIL,CETUXIMAB,DB00544,0,
2418,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2419,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2420,METHOTREXATE,ADALIMUMAB,DB00563,0,
2421,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2422,ADALIMUMAB,METHOTREXATE,0,DB00563,0
2423,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2424,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2425,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2426,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2427,LAPATINIB,PACLITAXEL,DB01259,DB01229,0.41503268
2428,PACLITAXEL,LAPATINIB,DB01229,DB01259,0.41503268
2429,PACLITAXEL,LAPATINIB,DB01229,DB01259,0.41503268
2430,DASATINIB,MIDOSTAURIN,DB01254,DB06595,0.498194946
2431,DASATINIB,MIDOSTAURIN,DB01254,DB06595,0.498194946
2432,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
2433,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
2434,PSEUDOEPHEDRINE,ACETAMINOPHEN,DB00852,DB00316,0.584615385
2435,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
2436,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2437,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
2438,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
2439,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2440,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
2441,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2442,CYCLOPHOSPHAMIDE,TRASTUZUMAB,DB00531,0,
2443,CYCLOPHOSPHAMIDE,TRASTUZUMAB,DB00531,0,
2444,CYCLOPHOSPHAMIDE,TRASTUZUMAB,DB00531,0,
2445,CYCLOPHOSPHAMIDE,TRASTUZUMAB,DB00531,0,
2446,DOXORUBICIN,TRASTUZUMAB,DB00997,0,
2447,TRASTUZUMAB,DOXORUBICIN,0,DB00997,0
2448,TRASTUZUMAB,DOXORUBICIN,0,DB00997,0
2449,TRASTUZUMAB,DOXORUBICIN,0,DB00997,0
2450,TRASTUZUMAB,DOXORUBICIN,0,DB00997,0
2451,GEMCITABINE,TRASTUZUMAB,DB00441,0,
2452,TRASTUZUMAB,DOCETAXEL,0,DB01248,0
2453,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2454,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2455,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2456,DOCETAXEL,CARBOPLATIN,DB01248,DB00958,0.181318681
2457,CARBOPLATIN,DOCETAXEL,DB00958,DB01248,0.181318681
2458,DOCETAXEL,CARBOPLATIN,DB01248,DB00958,0.181318681
2459,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2460,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2461,TRASTUZUMAB,DOCETAXEL,0,DB01248,0
2462,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2463,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2464,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2465,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2466,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2467,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2468,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2469,DOCETAXEL,TRASTUZUMAB,DB01248,0,
2470,DOCETAXEL,CARBOPLATIN,DB01248,DB00958,0.181318681
2471,TRASTUZUMAB,CARBOPLATIN,0,DB00958,0
2472,LETROZOLE,LAPATINIB,DB01006,DB01259,0.376865672
2473,CAFFEINE,ACETAMINOPHEN,DB00201,DB00316,0.224137931
2474,ACETAMINOPHEN,CAFFEINE,DB00316,DB00201,0.224137931
2475,ASPIRIN,CAFFEINE,0,DB00201,0
2476,CAFFEINE,ASPIRIN,DB00201,0,
2477,ASPIRIN,CAFFEINE,0,DB00201,0
2478,ASPIRIN,CAFFEINE,0,DB00201,0
2479,ASPIRIN,CAFFEINE,0,DB00201,0
2480,ASPIRIN,ACETAMINOPHEN,0,DB00316,0
2481,ACETAMINOPHEN,ASPIRIN,DB00316,0,
2482,ASPIRIN,CODEINE,0,DB00318,0
2483,ASPIRIN,CODEINE,0,DB00318,0
2484,ASPIRIN,ACETAMINOPHEN,0,DB00316,0
2485,ASPIRIN,CODEINE,0,DB00318,0
2486,ACETAMINOPHEN,ASPIRIN,DB00316,0,
2487,CAFFEINE,ACETAMINOPHEN,DB00201,DB00316,0.224137931
2488,ACETAMINOPHEN,CAFFEINE,DB00316,DB00201,0.224137931
2489,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2490,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2491,CAFFEINE,ACETAMINOPHEN,DB00201,DB00316,0.224137931
2492,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2493,ACETAMINOPHEN,CAFFEINE,DB00316,DB00201,0.224137931
2494,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2495,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2496,CAFFEINE,ACETAMINOPHEN,DB00201,DB00316,0.224137931
2497,ACETAMINOPHEN,CAFFEINE,DB00316,DB00201,0.224137931
2498,IFOSFAMIDE,RITUXIMAB,DB01181,0,
2499,RITUXIMAB,ETOPOSIDE,0,DB00773,0
2500,IFOSFAMIDE,PEGFILGRASTIM,DB01181,0,
2501,IFOSFAMIDE,ETOPOSIDE,DB01181,DB00773,0.085561497
2502,CYCLOSPORINE,BASILIXIMAB,DB00091,0,
2503,MYCOPHENOLATE MOFETIL,BASILIXIMAB,0,0,
2504,ASPIRIN,DIPYRIDAMOLE,0,DB00975,0
2505,MORPHINE,CP55940,DB00295,0,
2506,CP55940,MORPHINE,0,DB00295,0
2507,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2508,ASPIRIN,OMEPRAZOLE,0,DB00338,0
2509,ASPIRIN,OMEPRAZOLE,0,DB00338,0
2510,CLOPIDOGREL,OMEPRAZOLE,DB00758,DB00338,0.392712551
2511,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2512,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2513,CLOPIDOGREL,OMEPRAZOLE,DB00758,DB00338,0.392712551
2514,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2515,ASPIRIN,OMEPRAZOLE,0,DB00338,0
2516,ASPIRIN,OMEPRAZOLE,0,DB00338,0
2517,CLOPIDOGREL,OMEPRAZOLE,DB00758,DB00338,0.392712551
2518,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2519,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2520,CLOPIDOGREL,OMEPRAZOLE,DB00758,DB00338,0.392712551
2521,OLANZAPINE,ZONISAMIDE,DB00334,DB00909,0.392156863
2522,OLANZAPINE,ZONISAMIDE,DB00334,DB00909,0.392156863
2523,OLANZAPINE,ZONISAMIDE,DB00334,DB00909,0.392156863
2524,OLANZAPINE,ZONISAMIDE,DB00334,DB00909,0.392156863
2525,EVEROLIMUS,AEE788,DB01590,0,
2526,EVEROLIMUS,AEE788,DB01590,0,
2527,AEE788,EVEROLIMUS,0,DB01590,0
2528,AEE788,EVEROLIMUS,0,DB01590,0
2529,EVEROLIMUS,AEE788,DB01590,0,
2530,AEE788,EVEROLIMUS,0,DB01590,0
2531,EVEROLIMUS,AEE788,DB01590,0,
2532,AEE788,EVEROLIMUS,0,DB01590,0
2533,EVEROLIMUS,AEE788,DB01590,0,
2534,ASPIRIN,CODEINE,0,DB00318,0
2535,ASPIRIN,CODEINE,0,DB00318,0
2536,ASPIRIN,ACETAMINOPHEN,0,DB00316,0
2537,ASPIRIN,CODEINE,0,DB00318,0
2538,ACETAMINOPHEN,ASPIRIN,DB00316,0,
2539,ASPIRIN,CODEINE,0,DB00318,0
2540,ASPIRIN,CODEINE,0,DB00318,0
2541,ASPIRIN,ACETAMINOPHEN,0,DB00316,0
2542,ASPIRIN,CODEINE,0,DB00318,0
2543,ACETAMINOPHEN,ASPIRIN,DB00316,0,
2544,TRETINOIN,VALPROIC ACID,DB00755,0,
2545,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2546,DOCETAXEL,CISPLATIN,DB01248,DB00515,0.016483516
2547,CISPLATIN,DOCETAXEL,DB00515,DB01248,0.016483516
2548,DOCETAXEL,CISPLATIN,DB01248,DB00515,0.016483516
2549,FLUOROURACIL,DOCETAXEL,DB00544,DB01248,0.170984456
2550,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2551,DOCETAXEL,CISPLATIN,DB01248,DB00515,0.016483516
2552,FLUOROURACIL,DOCETAXEL,DB00544,DB01248,0.170984456
2553,DOCETAXEL,FLUOROURACIL,DB01248,DB00544,0.170984456
2554,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2555,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2556,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2557,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2558,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2559,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2560,FLUOROURACIL,DOCETAXEL,DB00544,DB01248,0.170984456
2561,CURCUMIN,ARTEMISININ,DB11672,0,
2562,CURCUMIN,ARTEMISININ,DB11672,0,
2563,ARTEMISININ,CURCUMIN,0,DB11672,
2564,AMINOPHYLLINE,THEOPHYLLINE,DB01223,DB00277,1
2565,AMINOPHYLLINE,THEOPHYLLINE,DB01223,DB00277,1
2566,AMINOPHYLLINE,THEOPHYLLINE,DB01223,DB00277,1
2567,DROTRECOGIN ALFA,HYDROCORTISONE,0,DB00741,0
2568,DROTRECOGIN ALFA,HYDROCORTISONE,0,DB00741,0
2569,DROTRECOGIN ALFA,HYDROCORTISONE,0,DB00741,0
2570,ANASTROZOLE,GEFITINIB,DB01217,DB00317,0.390041494
2571,TRASTUZUMAB,LAPATINIB,0,DB01259,0
2572,LAPATINIB,TRASTUZUMAB,DB01259,0,
2573,ASPIRIN,CAFFEINE,0,DB00201,0
2574,CAFFEINE,ASPIRIN,DB00201,0,
2575,ASPIRIN,CAFFEINE,0,DB00201,0
2576,ASPIRIN,CAFFEINE,0,DB00201,0
2577,ASPIRIN,CAFFEINE,0,DB00201,0
2578,ASPIRIN,CAFFEINE,0,DB00201,0
2579,CAFFEINE,ASPIRIN,DB00201,0,
2580,ASPIRIN,CAFFEINE,0,DB00201,0
2581,ASPIRIN,CAFFEINE,0,DB00201,0
2582,ASPIRIN,CAFFEINE,0,DB00201,0
2583,ASPIRIN,CODEINE,0,DB00318,0
2584,ASPIRIN,CODEINE,0,DB00318,0
2585,ASPIRIN,CODEINE,0,DB00318,0
2586,ASPIRIN,CARISOPRODOL,0,DB00395,0
2587,ASPIRIN,CAFFEINE,0,DB00201,0
2588,CAFFEINE,ASPIRIN,DB00201,0,
2589,ASPIRIN,CAFFEINE,0,DB00201,0
2590,ASPIRIN,CAFFEINE,0,DB00201,0
2591,ASPIRIN,CAFFEINE,0,DB00201,0
2592,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2593,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2594,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2595,ASPIRIN,CAFFEINE,0,DB00201,0
2596,CAFFEINE,ASPIRIN,DB00201,0,
2597,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2598,CAFFEINE,CODEINE,DB00201,DB00318,0.137168142
2599,ASPIRIN,CODEINE,0,DB00318,0
2600,ASPIRIN,CAFFEINE,0,DB00201,0
2601,ASPIRIN,CAFFEINE,0,DB00201,0
2602,ASPIRIN,CODEINE,0,DB00318,0
2603,ASPIRIN,CAFFEINE,0,DB00201,0
2604,ASPIRIN,CODEINE,0,DB00318,0
2605,ASPIRIN,CARISOPRODOL,0,DB00395,0
2606,OXYCODONE,ASPIRIN,DB00497,0,
2607,ASPIRIN,OXYCODONE,0,DB00497,0
2608,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2609,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2610,RITUXIMAB,FOLIC ACID,0,0,
2611,RITUXIMAB,METHOTREXATE,0,DB00563,0
2612,RITUXIMAB,METHYLPREDNISOLONE,0,DB00959,0
2613,RITUXIMAB,METHOTREXATE,0,DB00563,0
2614,METHOTREXATE,RITUXIMAB,DB00563,0,
2615,RITUXIMAB,METHOTREXATE,0,DB00563,0
2616,RITUXIMAB,METHOTREXATE,0,DB00563,0
2617,QUINIDINE,WARFARIN,DB00908,DB00682,0.461538462
2618,WARFARIN,QUINIDINE,DB00682,DB00908,0.461538462
2619,CYCLOPHOSPHAMIDE,CISPLATIN,DB00531,DB00515,0.130434783
2620,CYCLOPHOSPHAMIDE,CISPLATIN,DB00531,DB00515,0.130434783
2621,CYCLOPHOSPHAMIDE,CISPLATIN,DB00531,DB00515,0.130434783
2622,FLUOROURACIL,METHOTREXATE,DB00544,DB00563,0.199029126
2623,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
2624,FLUOROURACIL,LEUCOVORIN,DB00544,DB00650,0
2625,NEVIRAPINE,LAMIVUDINE,DB00238,DB00709,0.25
2626,NEVIRAPINE,STAVUDINE,DB00238,DB00649,0.294736842
2627,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2628,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2629,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2630,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2631,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2632,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2633,IRBESARTAN,FELODIPINE,DB01029,DB01023,0.381909548
2634,IRBESARTAN,FELODIPINE,DB01029,DB01023,0.381909548
2635,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
2636,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
2637,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
2638,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
2639,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
2640,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
2641,PSEUDOEPHEDRINE,CHLORPHENIRAMINE,DB00852,DB01114,0.409937888
2642,PSEUDOEPHEDRINE,CHLORPHENIRAMINE,DB00852,DB01114,0.409937888
2643,PSEUDOEPHEDRINE,IBUPROFEN,DB00852,DB01050,0.578947368
2644,PSEUDOEPHEDRINE,CHLORPHENIRAMINE,DB00852,DB01114,0.409937888
2645,IBUPROFEN,PSEUDOEPHEDRINE,DB01050,DB00852,0.578947368
2646,CHLORPHENIRAMINE,PSEUDOEPHEDRINE,DB01114,DB00852,0.409937888
2647,CHLORPHENIRAMINE,PSEUDOEPHEDRINE,DB01114,DB00852,0.409937888
2648,IBUPROFEN,PSEUDOEPHEDRINE,DB01050,DB00852,0.578947368
2649,CHLORPHENIRAMINE,PSEUDOEPHEDRINE,DB01114,DB00852,0.409937888
2650,IBUPROFEN,PSEUDOEPHEDRINE,DB01050,DB00852,0.578947368
2651,PREDNISONE,THALIDOMIDE,DB00635,DB01041,0.339869281
2652,THALIDOMIDE,MELPHALAN,DB01041,DB01042,0.582781457
2653,THALIDOMIDE,PREDNISONE,DB01041,DB00635,0.339869281
2654,THALIDOMIDE,BORTEZOMIB,DB01041,DB00188,0.597633136
2655,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2656,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2657,CYCLOPHOSPHAMIDE,DEXAMETHASONE,DB00531,DB01234,0.120967742
2658,CYCLOPHOSPHAMIDE,THALIDOMIDE,DB00531,DB01041,0.2
2659,CYCLOPHOSPHAMIDE,THALIDOMIDE,DB00531,DB01041,0.2
2660,CYCLOPHOSPHAMIDE,THALIDOMIDE,DB00531,DB01041,0.2
2661,CYCLOPHOSPHAMIDE,THALIDOMIDE,DB00531,DB01041,0.2
2662,THALIDOMIDE,CYCLOPHOSPHAMIDE,DB01041,DB00531,0.2
2663,DOCETAXEL,ENZASTAURIN,DB01248,0,
2664,DOCETAXEL,ENZASTAURIN,DB01248,0,
2665,PREDNISONE,DOCETAXEL,DB00635,DB01248,0.430107527
2666,DOCETAXEL,PREDNISONE,DB01248,DB00635,0.430107527
2667,NEVIRAPINE,LAMIVUDINE,DB00238,DB00709,0.25
2668,NEVIRAPINE,STAVUDINE,DB00238,DB00649,0.294736842
2669,CISPLATIN,IRINOTECAN,DB00515,DB00762,0.014354067
2670,IRINOTECAN,CISPLATIN,DB00762,DB00515,0.014354067
2671,CISPLATIN,IRINOTECAN,DB00515,DB00762,0.014354067
2672,IRINOTECAN,CISPLATIN,DB00762,DB00515,0.014354067
2673,DOCETAXEL,CETUXIMAB,DB01248,0,
2674,CETUXIMAB,DOCETAXEL,0,DB01248,0
2675,DOCETAXEL,CETUXIMAB,DB01248,0,
2676,DOCETAXEL,CETUXIMAB,DB01248,0,
2677,DOCETAXEL,CETUXIMAB,DB01248,0,
2678,DOCETAXEL,CETUXIMAB,DB01248,0,
2679,DOCETAXEL,CETUXIMAB,DB01248,0,
2680,DOCETAXEL,CETUXIMAB,DB01248,0,
2681,DOCETAXEL,CETUXIMAB,DB01248,0,
2682,CETUXIMAB,DOCETAXEL,0,DB01248,0
2683,DOCETAXEL,CETUXIMAB,DB01248,0,
2684,DOCETAXEL,CETUXIMAB,DB01248,0,
2685,DOCETAXEL,CETUXIMAB,DB01248,0,
2686,DOCETAXEL,CETUXIMAB,DB01248,0,
2687,DOCETAXEL,CETUXIMAB,DB01248,0,
2688,DOCETAXEL,CETUXIMAB,DB01248,0,
