	TCGA-BH-A0B5	TCGA-BH-A0C3
PPIAL4F	0	0
ERP44	12.10119818	9.949829175
SERPINF1	59.22565975	84.41732427
SERPINF2	1.173783076	1.268364179
OCM2	0	0
VPS26A	21.73170906	21.80773706
VPS26B	11.27215813	9.577335263
KLRD1	0.12921142	0.362497712
SREBF2	15.04446035	12.53301896
SREBF1	23.04405327	78.46915353
OXCT1	7.34544782	12.03416344
OXCT2	0.092597137	0.05364975
CIC	15.45142889	10.05234476
SRC	9.643550863	8.251550558
OR51L1	0	0
SRF	19.61629136	12.25837805
ZNF320	5.386050923	3.654777769
BPY2	0	0
ARL4A	6.448016316	5.77717866
MTA1	9.342492813	5.107764284
MTA2	22.42856109	18.66319787
MTA3	10.10818528	4.783405642
CUBN	0.142528427	0.363051706
HEPH	3.518092371	3.200750281
MTAP	1.934088567	2.372539722
DPH6-AS1	0.022087834	0.089582117
C2orf49	4.649055988	4.23252421
C2orf40	0.757520104	1.676818166
C2orf42	3.912649928	2.83368226
OR52B2	0	0
OR52B6	0.016774045	0
OR52B4	0	0
KHDC3L	0.01660927	0
FLJ12825	0.488974896	0.044732623
SLC28A2	0.016282971	0.015094675
SLC28A3	1.128774278	0.170271994
GPR182	0.034296627	0.198710839
SLC28A1	0.024540257	0.011374681
DIMT1	9.829949457	8.684642345
POLR3GL	13.40252709	17.36023607
ADPGK-AS1	0.11854086	0.099900006
LOC399715	0.471195204	0.196817742
PARP16	4.733396144	4.978650605
PARP14	19.63578798	18.16659367
PARP15	0.638625991	0.828970961
PARP12	9.448166906	6.209870235
PARP10	15.21825426	8.398344166
PARP11	2.320791911	2.208940202
MYRFL	0.23030516	0.227953587
EVL	32.32321324	17.39950352
EVC	8.07091568	7.880463796
ZNF451	2.279357267	1.941863428
ZNF454	0.27312329	0.287048333
POT1-AS1	0.126060779	0.180264522
BACH2	0.924372256	1.177255119
MIR548O2	0	0
AKAIN1	0	0.027556806
PAM16	3.838588468	4.826280196
WSB1	10.61433165	9.044799035
WSB2	18.84960758	21.19733243
KCNIP4	0.322645106	0.269757164
KCNIP3	0.766993733	0.545215075
KCNIP2	0.934213469	18.45681052
KCNIP1	0.064906861	0.263244187
MOGAT2	3.537698334	0.085207054
MOGAT3	0	0
MOGAT1	0	0.224346055
RPS6KA1	10.82483506	10.07948238
RPS6KA2	4.771146391	8.861129362
RPS6KA3	3.482289429	7.012821905
RPS6KA4	7.727957107	6.772850439
RPS6KA5	0.885477905	0.462863094
RPS6KA6	0.204839853	1.405747136
FTCD	0.086813661	0.035505084
MINPP1	6.228465357	6.938065386
METTL2B	3.652720376	2.528582919
GANAB	90.84435612	61.5108356
TELO2	12.76793282	12.05894003
BUD23	9.414039915	10.27492128
LOC400553	0	0.314266468
MT2A	68.1796354	31.35767186
RGPD2	0.103998598	0.039236224
RGPD3	0.037780523	0.040411596
RGPD1	0.004921623	0.005703068
RGPD6	0	0.001472153
LINC00678	0	0
RGPD5	0	0.001382214
LINC00676	0	0
RGPD8	0.211168806	0.273150933
LINC00675	0.441173664	0.047555555
LINC00672	0.500455223	0.745606761
LINC00670	0.009916855	0
LINC00671	0.007802601	0.063290365
LOR	0.027493069	0
SLED1	0.045028594	0.026089066
METTL23	6.484141116	11.49572314
METTL22	2.028005187	2.164855168
SPP1	300.6329738	7.884428311
METTL26	19.0979925	22.91190271
METTL25	2.629249301	1.296588227
METTL24	0.419370032	0.519090063
MYL6B	11.67856456	7.070032891
LOC105369736	0	0
SPNS1	0.833818659	1.105716824
RAB2A	26.39108475	26.05916582
RAB2B	6.543159931	5.459957369
SPNS2	1.702751203	4.880349817
MIR3714	1.70528082	3.655105561
FRRS1	2.391107999	1.894452016
MIR3713	0	0
ACTL7B	0	0
ACTL7A	0	0.013114383
ETNK2	19.77794918	13.16999634
ETNK1	8.79575127	9.304887964
HEXDC	5.858645151	3.410945962
ERMARD	4.319535541	3.576589434
LOC105374461	0	0
LINC00092	0.00733228	0.03398593
CA14	0.551403509	1.206345356
CA13	2.489744043	0.311898374
CA12	72.17849699	62.2187414
LINC00094	4.053576383	3.830975248
CA10	0.003799604	0
RAB20	19.11365943	8.673531787
RAB21	5.106422593	4.547563731
RAB23	2.708201206	2.545564111
RAB24	2.652914697	1.726830875
RAB25	83.19768269	41.63056413
RAB26	6.034772758	8.591576225
RAB28	6.600378947	5.963436654
GLRA2	0	0.005276835
GLRA1	0.006946687	0.008049667
DZIP1L	1.538331193	0.877699279
MIR371A	0	0
ABHD11-AS1	2.030200523	1.334282748
STARD13-AS	0.046439603	0.034244749
PPP2R3B	2.093132857	0.908466723
PPP2R3C	3.921765602	4.346649152
PPP2R3A	7.009680059	4.542590136
NQO2	2.162171186	3.98706302
LOC102723385	0.17005411	0.140753511
NQO1	35.7910073	24.93968816
SFMBT1	8.171123081	4.49089998
SFMBT2	2.522730054	1.626014882
ZPBP2	0.007367424	0.025611619
LOC100996351	0.007291176	0.042244262
LEFTY2	0.791690036	0.303067259
LEFTY1	0.107297116	0.010361126
ARRDC4	6.245085641	9.526994048
ARRDC5	0.12386987	0.167460588
ARRDC1	14.35496504	10.8450562
ARRDC2	10.79691402	9.299967259
ARRDC3	31.876859	18.83442875
FAM120AOS	15.87563836	15.59735213
SH3BP4	26.51384255	13.12880203
KIAA0930	9.908000851	8.295541886
SH3BP5	7.354412376	7.867305661
RABGAP1L	5.305101265	4.716700681
ELK3	22.94325558	26.62828708
ELK1	14.14161568	9.548506122
GPHB5	0	0
ELK4	7.167410378	7.829410007
STRADA	1.263649705	2.09725875
STRADB	6.248016086	7.119192773
MIR2392	0	0
SH3BP2	4.394108032	3.942984703
SNORD115-31	0	0
OR4C15	0	0
OR4C16	0	0
OR4C11	0	0
CEP97	3.597647954	2.712230257
OR4C13	0	0
OR4C12	0	0
MIR3926-1	0	0.268395737
TTTY4C	0	0
TTTY4B	0	0
LCN15	0.005856681	0
LCN10	0.007932553	0.04596033
LCN12	0.773736288	0.695029754
TRAF3IP3	1.208666245	1.489059546
TRAF3IP2	4.959199126	4.574564294
TRAF3IP1	12.33418732	7.59611672
TNS4	3.219786038	2.009008813
LOC338963	0	0.006955232
NAXE	53.6812476	116.4626446
NAXD	20.07370625	15.02327931
CD164L2	0.861566226	0.009599652
TMEM213	0.010539105	0.01221248
TMEM212	0.541013842	0.021617751
SHISA6	1.522871603	0.767447502
TMEM210	0.72739563	0.636467853
TMEM217	0.16679664	0.286341085
TMEM216	4.920840603	3.373225774
TMEM215	0.174701138	0.59090533
TMEM214	26.34723477	26.44042383
COX10	5.058611945	4.033466698
COX11	5.222581277	5.197188898
TMEM219	52.70940991	59.98910013
TMEM218	3.089244663	2.19264076
ARPP21	0.01340328	0.001941428
SHISA9	1.047295046	1.526142296
COX16	9.26640374	9.265343535
COX17	11.56018979	10.62634575
TTC36	2.798489207	2.000066941
LOC101928812	0.049009383	0.113581964
LOC101929140	0.328134958	0.100439562
LOC100507388	0.035425819	0.046915028
LOC100507389	0	0
LOC101929147	0.770807591	0.670792786
LOC101929148	0	0
TPM4	126.0112945	65.21889694
TPM3	61.90281187	57.57352498
LOC100507387	0	0.010916272
TPM1	25.82526141	13.41168683
FBXW8	7.628169689	3.866269403
FBXW9	10.74960775	4.040917457
FOXB1	0.004677244	0
FBXW2	11.02645851	7.240131675
FBXW4	15.61612299	9.695329833
FBXW5	20.10062883	23.12346467
FBXW7	2.141677171	1.992238909
KIAA1683	0.498713572	0.288949092
TGFBR2	23.24163726	67.26308689
TGFBR1	9.301506869	10.35754991
ETFB	4.171354869	6.499939348
SH3RF2	1.61787889	0.804630526
SH3RF3	0.993573821	2.120340194
SH3RF1	20.30852457	5.615884903
MIR8052	0	0
MIR8053	0	0
MIR8054	0	0
MIR8055	0.522935171	0.403977088
YKT6	28.03747882	29.16999005
MIR8057	0	0.567909819
TJP2	12.27501917	8.780059927
TJP3	27.39318863	5.106138192
TJP1	10.92243604	11.4165754
LOC100507657	0	0.011634732
TUB	1.919218235	3.005097935
LOC100133077	0	0.005808743
NKILA	1.841813366	2.262458287
TOR1A	11.09855611	9.218958815
TOR1B	7.887800103	7.47773941
CCT6A	49.72781473	44.94661922
NAGLU	10.5760911	13.50109179
CCT6B	0.807569243	0.60577921
RPL7A	316.6938467	287.0069817
ASCL4	0.059852167	0.095363618
LRRC10B	0.487664344	0.24722888
CANT1	30.88688612	30.6457421
CFL1P1	0.200765711	0.167212038
PERP	34.31307994	24.26960627
INIP	8.608941928	5.448621566
GAS6-AS2	0.363804284	0.983659375
PNKP	10.72885411	7.603501182
TDRKH	10.29038237	14.14443423
PER3	10.45308601	5.760052866
PER2	9.537160397	4.50719064
PNKD	31.04409752	8.348898783
C21orf33	0.070723	0.630401827
KAT8	11.97309182	9.348891088
ZNF516	5.133996809	4.551883249
KAT5	8.626281781	5.848466798
KAT7	6.018405645	6.57710046
LOC101927450	0	0
PNRC1	17.30946875	23.0308121
PNRC2	53.36250208	41.43238803
GBA	15.24429608	41.88194809
GNAO1	0.234334073	0.259561351
MROH2B	0.008336025	0.0096596
GAPDH	844.8503312	474.6001024
C1QTNF3-AMACR	0.02962892	0
SNORA68	0	0
PRLR	31.76034605	9.968338053
TMEM79	7.370822667	5.442824008
PRLH	0.064046353	0.296861951
TMEM70	6.021645839	6.320710595
MILR1	1.471091121	2.362798811
TMEM72	0	0.01861852
TMEM74	0.011754075	0.074911983
TMEM75	0.031239237	0.027149499
MIR4511	0	0
RPUSD4	5.656784717	4.693079896
RPUSD1	8.951778879	11.19391478
RPUSD2	3.242675625	3.733858335
RPUSD3	5.020620915	4.506217873
ZFAT	1.867505298	1.177774774
ZNF611	2.216426727	2.006434608
ZNF610	2.083728046	1.867568078
ZNF613	4.58683215	3.980041689
ZNF615	3.476234146	3.952179278
ZNF614	2.009907431	2.5818257
ZNF616	3.121680266	3.441073697
ZNF619	4.985570159	1.888105143
ZNF618	6.832334672	2.832138486
SLC3A1	0.028434583	0.020967776
MS4A18	0.08259432	0.027345274
MS4A10	0	0
MS4A12	0	0
EDDM3B	0.301932807	0.896549598
MS4A14	2.811004984	0.386379983
MS4A15	0.038515347	0
OR1L8	0.109085401	0.084270489
OR1L4	0	0
OR1L6	0	0
OR1L1	0	0.03618262
OR1L3	0	0
MSRB2	10.24217292	10.63668523
VTRNA2-1	0	0
FGB	0.01248762	0.028940752
GMFG	7.410120056	11.50589106
GMFB	10.8929291	8.451062743
XIRP1	0.248381403	0.042415408
ARHGAP20	0.4888557	1.410687991
KCNIP4-IT1	0	0
LOC101928489	0.111407544	0.119166075
LOC105369302	0.152174135	0.391857775
SNORD50B	0	0
FSCN3	0.031564849	0.024384429
FSCN2	0.31823329	0.533733968
FSCN1	10.96379194	16.29733516
LOC101928739	0	0.055820196
G2E3	2.811632816	2.299306206
LOC101928731	0.026026019	0.030158372
LOC101928733	0.005419307	0.006279772
LOC101928737	0.162099619	0.101143231
CAMK1D	2.080241918	3.465986943
VARS	13.17958301	15.88438442
SMCR8	7.262434043	7.520980856
SMCR2	0.959332606	0.173695822
SMCR5	0	0.013778403
HIST4H4	2.321767248	1.390806301
PLAG1	0.064757707	0.650344833
LINC01898	0	0
RDH14	11.62374718	11.97548967
RDH16	0.375847074	0.243214266
RDH10	2.389587364	6.999827391
RDH11	7.829022475	15.11542724
RDH12	0.093296725	0.332646668
RDH13	2.701304359	1.016805724
LOC101929460	0.162927339	0.188796573
LOC101929464	0.310559459	0.159941949
MGARP	0.075765066	0.219487178
WDR5B	4.895207379	4.334663295
NALCN	0.426908905	0.194812546
LINC01873	0	0.01166938
LINC01872	0	0
GAPLINC	0.756124784	0.652474888
LINC01877	0	0.007922721
ZSCAN29	5.913040439	5.95406448
LINC01875	0	0
ZSCAN25	4.113845135	2.460849153
ZSCAN26	5.441996558	4.248577312
LINC01878	0	0
ZSCAN20	1.503520715	1.343596743
ZSCAN21	4.400882296	3.222755536
ZSCAN22	1.808074618	1.913153105
ZSCAN23	0.092704316	0.584862351
TDRD9	0.154272237	0.246698782
TDRD3	4.915646884	3.723626498
TDRD1	0.022518581	0.070826653
TDRD7	6.313191339	4.403864582
TDRD6	0.127171787	0.342404206
TDRD5	2.359843254	0.722763989
SSBP3-AS1	0.425283405	0.253871272
WDR55	6.476901281	4.771219428
WDR54	12.16092444	2.84302407
MBTPS2	4.528687702	5.304807007
MBTPS1	16.06100866	13.0689429
EIF4G3	11.2880065	33.79802008
EIF4G2	110.8520049	94.50541045
EIF4G1	54.62976283	52.44781645
WDR59	2.851537772	2.308226123
TPRG1-AS2	0.105897101	0.040903734
KCND1	1.056946805	0.975089522
CD151	73.32627595	51.50471928
HCST	3.944335918	5.625364475
FAM200A	3.715207067	3.418118983
FAM200B	2.990620321	3.091259179
MIR7705	308.8172816	188.4207542
MIR7704	0.15410039	0.22817035
MIR7706	8.904337927	8.991667444
MIR7703	38.5368086	36.23207571
MIR7702	0	0
DIRC2	5.096921332	7.922152467
MIR6078	0	0
MIR6074	0	0
MIR6075	0	0
MIR6076	0	0
MIR6077	0	0.238937668
MIR6070	0	0
MIR6071	0.650316815	0
MIR6072	0	0
MIR6073	0.04563743	0.168628957
MFSD6	18.16983671	8.703258002
TLK1	12.76971916	7.158018693
NUCB1-AS1	0.039049047	0.045249166
TLK2	4.085383947	5.11387439
USP54	4.11757766	4.653775222
USP53	3.878282689	5.197444134
USP50	0.062064845	0.051370972
USP51	1.13949318	1.311527612
PRODH	0.236977344	0.36613876
ASCC3	4.280748823	4.314076523
ASCC2	10.38345585	10.29928994
ASCC1	4.885409026	4.770198483
FAM86JP	0.852459755	0.840028578
SHKBP1	21.25128287	10.83681881
CACNB3	12.48557372	2.796636297
CACNB2	0.235375491	0.31171186
CACNB1	0.927164402	1.270472066
CACNB4	0.220266283	0.964719407
IL12A-AS1	0.041250782	0.053111653
ZNF518B	3.823540844	1.663733608
ZNF518A	4.219684939	3.164437732
TGFBRAP1	9.029927837	8.447292094
PDZRN4	11.64330856	0.290518194
ANKZF1	7.687320781	5.039909613
B3GALNT2	2.597617639	2.731733878
B3GALNT1	4.882895176	3.213177551
TACC1	16.11438546	14.39670985
TACC2	3.177868842	1.799612295
TACC3	9.306264739	6.687033728
JDP2	5.155181859	2.963286946
KIF20B	7.455814413	3.388932009
KIF20A	16.59211552	5.999641533
MKI67	21.99245843	11.40814957
LOC105370954	0	0
RPL3L	0.128742923	0.262848762
GNAT1	0.036837118	0.007114339
GNAT3	0	0.050714984
GNAT2	0	0.028374929
SNORA16A	0	0
SNORA16B	1.628200618	1.161060075
ZNF556	0.020575889	0.017882162
ZNF557	2.590461065	2.31481288
ZNF554	2.067965829	1.099878281
ZNF555	1.055159362	0.991436349
ZNF552	13.25393099	17.33141449
ZNF550	2.811945874	2.133764572
ZNF551	2.628335023	1.601881966
ADRM1	27.46996518	41.82011552
ZNF558	4.729100064	3.083533814
ZNF559	3.678345891	2.2865274
LOC100505817	0.007432192	0.008612259
LINC01468	0	0
WASHC2A	10.31078003	8.894465109
WASHC2C	7.706858725	8.349828079
CACNG1	1.589320873	0.448810248
LINC01460	0.005911971	0.00685066
LEMD1-AS1	0.006079913	0
LINC01465	0.200458482	0.282783962
LINC01467	0	0.016506225
PCDH8	0.003283153	0.015217778
PCDH9	0.024588633	0.17982098
CACNG3	0	0.006344847
RPL26L1	18.11389328	13.12925536
RPL38	39.48199235	88.74877587
RPL39	36.45419097	42.34296886
RPL36	95.16837023	124.6976988
RPL37	50.01544907	50.10569494
RPL34	74.5596949	95.04254531
RPL35	130.6836	130.1937886
RPL32	146.0108095	142.417127
LOC105376072	0	0.011266756
RPL30	125.7893911	101.0685568
PCDH7	3.074099454	2.552881907
DEFB121	0	0
ATF4	92.88769443	63.56388258
ATF7	12.21291719	8.153882657
ATF6	15.32027727	14.98396588
ZNF286A	0.798597522	0.667214157
ATF3	19.45284318	3.094124514
ATF2	11.56616329	10.85086954
BUB1B	6.739118665	3.847665154
CTTNBP2	0.454251148	1.698885878
LINC01798	0.010521616	0.024384429
LINC01799	0	0
LINC01796	0	0
LINC01797	0	0
LINC01792	0.115470888	0.02867252
LINC01793	0	0
LINC01790	0	0
KIAA0319	0.004715069	0.33328673
SDF4	24.02484923	29.65770039
SDF2	9.778563343	11.8133594
PTGER4	2.514251882	5.821971745
PTGER1	0.047595319	0.041364297
PTGER2	1.292218693	1.410244319
PTGER3	3.07932052	8.214277515
B3GALT4	5.317913309	2.062409344
LOC105375679	0.017270927	0.020013165
B3GALT6	9.133005323	6.258153525
CTNNAL1	4.385017118	10.20006665
B3GALT1	0.049788684	0.07307909
B3GALT2	0.077465961	0.227406773
MDFIC	8.065846972	14.83752455
STK3	3.55320086	2.629719154
STK4	7.836478855	7.517624098
LOC648987	1.287552544	1.815720295
OR13C4	0	0
OR13C5	0	0
OR13C7	0	0.020430541
OR13C2	0	0
OR13C3	0	0
OR13C8	0	0
OR13C9	0	0
SNRNP25	9.93497074	18.12022066
SNRNP27	12.11447324	12.34997912
NKG7	4.7740905	7.564741011
DRP2	0.394463577	0.291966829
ANKS3	3.324484358	1.867649539
TNFRSF8	0.253306924	0.587052847
LINC02166	0.539375111	0.298920633
RNF103-CHMP3	0.269991811	0.052143417
TNFRSF4	1.208432989	1.844304463
LOC101927616	0	0
GUCY2C	0.222636592	0.159482456
GUCY2D	0.192519532	0.111543674
GUCY2F	0.004552568	0
SENP8	0.601091715	0.40304924
SENP7	6.222950335	3.948598127
SENP6	6.658710895	5.376285932
SENP5	6.434022879	6.912515981
SENP3	4.093379123	3.808541356
SENP2	7.363302622	6.018069615
SENP1	9.885799983	4.884319953
SAMM50	5.328656568	8.601384735
SNPH	0.667350589	0.587013352
LOC105379391	0	0
NOTUM	0.408844424	0.240124838
INS	0	0
BHLHE40	210.7470533	85.67867622
GFPT1	12.171032	18.23822592
GFPT2	4.916830479	5.025289044
ECHDC3	6.771033199	22.92861171
INA	0.005233128	0
ECHDC1	3.975430899	6.784011856
MIR191	0	0
MIR197	3.853415504	3.904301637
MIR198	55.90742435	103.107942
SLC2A14	0.003032868	0.007028839
SLC2A13	3.676070317	0.988730599
SLC2A12	0.321665211	0.28942047
SLC2A11	1.202025411	0.707459763
SLC2A10	11.43673163	13.30357147
BSX	0	0
B4GALNT2	0.009434347	0.08527203
BSN	0.21154836	0.155777051
LCOR	6.094935805	2.999918737
BSG	109.4447566	99.2857767
P4HTM	8.187472529	5.210410938
GSG2	1.172755815	0.546387316
GSG1	0.016880104	0
PLSCR4	5.528077548	15.71788167
ABCG4	0.040443878	0.034368008
LOC107986453	3.049761615	1.870938981
ABCG5	0.031816575	0.052669056
OXTR	2.277405452	0.616346966
SARS	26.19983364	33.53162533
MIR3652	151.8964183	164.8469095
NCKAP1L	3.729195008	4.465536653
GEN1	3.665572009	1.365057948
EPS8	17.36639587	14.12584077
PARM1	12.29323562	9.28268568
HERPUD2	11.62115748	10.30346923
HERPUD1	14.73033816	19.54727972
LOC101928132	0	0
LOC101928137	0	0
LOC101928134	0	0
MIR3659	0	0
FCGRT	20.36038626	33.805128
TRA2A	24.84779908	13.29597059
TRA2B	14.01046215	9.43934738
FLJ46284	0.11522154	0.036413497
BRMS1L	2.056583122	2.292624398
MIR133A2	0	0
BAAT	0	0.017343956
SLC25A21	0.239045169	0.171662108
TPSD1	2.196304961	2.532240193
SFTPD	0.895970176	0.281805365
SFTPB	0.020569632	0.023835631
SFTPC	0	0.012291649
DNTTIP1	13.4062656	13.62033532
DNTTIP2	9.273782439	8.531336325
PRAMEF20	0	0
PRAMEF27	0	0
PRAMEF26	0	0
PRAMEF25	0	0
LOC101929268	0.057026095	0.07434064
LOC101929269	0	0
TSC22D1	38.80859891	22.47271938
TSC22D3	53.83957355	37.7058279
TSC22D2	3.335018006	3.02887669
TSC22D4	13.29902263	9.319147902
KIAA1161	9.339435796	2.269198277
CNFN	5.916481006	4.841360575
CD2BP2	25.36011509	30.47205706
KCNJ2-AS1	0.069239301	0.200582399
GADL1	0	0.01069189
KATNA1	6.476118576	5.441525867
ADAMTSL2	2.501710527	1.256760024
ADAMTSL3	0.455901823	1.191160861
ADAMTSL1	0.300374089	1.167660012
ADAMTSL4	2.071469357	3.469574053
ADAMTSL5	1.310679903	1.356638643
C6orf141	0.592363412	1.852660911
BST2	233.1191093	223.4009542
KIAA0895L	4.120940653	2.365083017
LOC256880	0.029594347	0.022862181
SARDH	2.830148295	0.355886456
EEF1E1	3.041396248	4.55648576
LOC101927557	0	0
LOC101927550	1.225585147	0.924986165
CYP1B1	8.063322955	20.06528133
NRP2	4.241660538	4.304626469
HAS1	0.15844399	0.061200456
HAS2	2.788446753	1.393479917
HAS3	1.160463244	0.392672757
MORC2-AS1	0.056465356	0.043620532
CA9	0.151870394	0
ARSG	3.804160849	1.552677689
C12orf66	1.939134387	1.776718035
KNSTRN	5.080800337	4.075149279
C12orf65	3.16224577	2.500925858
IRS4	0	0.014964019
LOC283140	0.370646889	0.222557724
IRS1	7.432285511	17.47080155
IRS2	3.401177719	7.793337545
CA3	1.215050811	38.30367345
CA2	61.57210631	2.925551455
NHEG1	0	0
CA7	0	0
CA6	0.006351704	0.007360214
VAV3-AS1	0.518992741	0.031652486
CA4	0.055802763	4.485995572
RGL1	4.717095389	10.21563249
RGL3	2.750789391	2.827885965
RGL2	41.21871519	20.24871768
RGL4	0.26536788	0.2534817
OR10Q1	0	0
NFKBIL1	9.817992701	8.381218861
AMD1	6.229966651	7.387349227
ELOA2	0.016631053	0
PMF1	15.06309226	8.568001358
RAPSN	0.026446669	0.051076352
ZNF790	1.914305742	1.765445963
ZNF791	6.068840328	6.474915816
ZNF792	2.400059176	2.55438701
ZNF793	1.125150455	0.739200351
ZNF799	1.85304914	0.972861539
MIR5589	0	0
MIR5588	0.536769435	0
MIR5585	0	0
MIR5584	0	0
MIR5587	2.871210088	6.284511492
MIR5586	0	0
MIR5581	3.663451391	2.285837023
MIR5580	0	0
MIR5582	0	0
PPP3CB-AS1	0.865183229	0.675260453
PPP1R7	18.92953399	14.35395448
PPP1R2	13.89008716	19.49733235
CYP4F12	0.698321887	0.779907551
CYP4F11	6.020961541	0.856307033
PPP1R8	18.63564844	17.2436882
TRPV5	0.036697205	0.010630976
TRPV4	4.628511856	0.531650613
TRPV6	0.774163313	0.300670746
TRPV1	0.064315617	0.043147503
TRPV3	0.057052334	0.2103531
TRPV2	3.669236223	4.326523532
IARS	19.3618849	16.97203214
POSTN	556.628823	446.8390645
FGFR4	0.486693926	0.4503646
GSTA3	0.032991682	0
FGFR2	5.208441752	5.878390085
FGFR3	6.838147228	0.847106693
FGFR1	8.091932382	8.74258212
CXCL1	0.260929586	1.194319609
CXCL3	0.137155597	0.105955234
CXCL2	1.409019766	2.272775097
CXCL5	0.06662032	0.0540387
CXCL6	0.007745413	0.224380311
CXCL9	30.76805497	25.17042645
CXCL8	1.687849535	0.844372515
LOC101928674	0.469673255	0.824616531
FGF7P6	0.045436983	0.164535512
LOC101928673	0.377879096	0.420706201
AVPR2	0.439568694	1.905718002
AP2S1	37.00165286	47.38397571
LOC285095	0.602073728	1.133713148
DCTD	18.73272672	20.68954786
SLCO4C1	0.072907659	0.080810565
ALDH16A1	9.399129912	4.865518146
THRSP	2.477186368	57.97759419
GCKR	0.016123557	0.074734477
LOC100287808	0.402960848	1.372809652
NAA16	3.400668124	2.718358864
UBE2H	45.87867112	26.06969946
UBE2K	19.42593657	18.27797993
LINC00200	0	0.014024974
UBE2M	30.47361153	25.4675452
UBE2O	7.795763252	10.5502499
NAA11	0	0
UBE2A	14.04319472	10.78425872
UBE2C	23.82404804	15.52500284
LINC00208	0	0.009112972
UBE2F	5.796995902	6.116420916
UBE2Z	25.40203268	31.53321
NRROS	2.591434291	3.554998375
UBE2S	5.609798923	6.619978917
UBE2U	0	0.010659896
UBE2T	25.7672009	17.53241596
UBE2W	3.952695712	4.071613519
PTGFR	0.147059339	0.556946775
TMCC1-AS1	0.310880416	0.211906649
LIPT2	1.082583004	1.089410833
LIPT1	2.656054811	2.381408595
FLJ34503	0.067482987	0.03475457
HDHD2	6.735977145	5.58963791
PDE3A	0.700650934	2.428696976
PDE3B	0.379846791	5.216625463
LFNG	16.34429949	14.17016414
NDUFA6	23.95333602	23.35649452
NDUFA7	0.058304266	0
NDUFA4	54.07687895	34.45284968
NDUFA5	6.376418755	5.01606593
NDUFA2	38.05489673	30.89040124
NDUFA3	16.76477336	13.5923192
NDUFA1	89.04416294	79.21563514
NDUFA8	34.79811374	29.4357618
NDUFA9	4.697726952	3.077239387
RPLP0P2	1.180851561	1.659055048
BIRC8	0	0
BIRC7	0.086597886	0.225782329
BIRC6	10.24053591	9.820212771
BIRC5	7.911193546	11.89439853
BIRC3	7.244138332	9.741715645
AIP	27.82642205	22.50792832
EIF6	53.38954064	42.63278546
LINC00974	0	0
LINC00977	0	0.016846852
LINC00971	0	0
LINC00970	0	0.034708395
LINC00972	0	0
ANKRD16	2.81896076	3.170473992
